InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
581219,22562,MONSTERS STENCIL CRAFT,1,2011-12-08 09:28:00,2.46,,United Kingdom
548289,16169M,WRAP DAISY CARPET ,25,2011-03-30 11:48:00,0.42,13988.0,United Kingdom
575610,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-10 12:45:00,0.85,16628.0,United Kingdom
538071,22553,PLASTERS IN TIN SKULLS,2,2010-12-09 14:09:00,3.36,,United Kingdom
578817,22470,HEART OF WICKER LARGE,1,2011-11-25 13:45:00,2.95,16764.0,United Kingdom
560300,22991,GIRAFFE WOODEN RULER,12,2011-07-18 10:29:00,1.95,14911.0,EIRE
552036,21718,RED METAL BEACH SPADE ,2,2011-05-05 19:16:00,1.25,12748.0,United Kingdom
537609,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2010-12-07 13:22:00,2.75,17675.0,United Kingdom
549308,22090,PAPER BUNTING RETROSPOT,6,2011-04-08 09:13:00,2.95,13767.0,United Kingdom
565852,22633,HAND WARMER UNION JACK,1,2011-09-07 13:11:00,2.1,,United Kingdom
538638,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2010-12-13 14:16:00,1.65,17231.0,United Kingdom
578757,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-11-25 11:41:00,2.89,12748.0,United Kingdom
559925,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-07-13 16:47:00,2.1,17644.0,United Kingdom
557281,21158,MOODY GIRL DOOR HANGER ,2,2011-06-19 12:23:00,1.45,13632.0,United Kingdom
560772,22247,BUNNY DECORATION MAGIC GARDEN,1,2011-07-20 16:12:00,0.83,,United Kingdom
536634,22457,NATURAL SLATE HEART CHALKBOARD ,4,2010-12-02 11:21:00,2.95,18041.0,United Kingdom
572058,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-10-20 12:43:00,0.83,18252.0,United Kingdom
562843,79144B,PAINTED LIGHTBULB STAR+ MOON,1,2011-08-09 17:37:00,0.83,,United Kingdom
556916,21980,PACK OF 12 RED RETROSPOT TISSUES ,4,2011-06-15 13:35:00,0.29,16898.0,United Kingdom
579940,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-12-01 10:20:00,4.95,16938.0,United Kingdom
558993,22193,RED DINER WALL CLOCK,1,2011-07-05 11:49:00,8.5,16729.0,United Kingdom
569546,22267,EASTER DECORATION EGG BUNNY ,1,2011-10-04 16:39:00,0.39,15276.0,United Kingdom
563928,23201,JUMBO BAG ALPHABET,2,2011-08-21 15:17:00,2.08,17059.0,United Kingdom
555275,16237,SLEEPING CAT ERASERS,1,2011-06-01 17:18:00,0.42,,United Kingdom
544323,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2011-02-17 15:51:00,4.96,,United Kingdom
580997,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2011-12-06 17:23:00,1.65,15023.0,United Kingdom
568792,23173,REGENCY TEAPOT ROSES ,2,2011-09-29 09:53:00,9.95,18192.0,United Kingdom
577157,23516,EMBROIDERED RIBBON REEL SOPHIE  ,6,2011-11-18 09:58:00,3.75,12451.0,Switzerland
543108,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-02-03 12:37:00,2.55,14085.0,United Kingdom
561704,21935,SUKI  SHOULDER BAG,2,2011-07-29 11:07:00,1.65,14606.0,United Kingdom
571475,84836,ZINC METAL HEART DECORATION,1,2011-10-17 14:42:00,1.25,15033.0,United Kingdom
575701,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,2011-11-10 16:59:00,2.08,13396.0,United Kingdom
559817,21528,DAIRY MAID TRADITIONAL TEAPOT ,10,2011-07-12 16:20:00,5.79,,United Kingdom
570660,22722,SET OF 6 SPICE TINS PANTRY DESIGN,48,2011-10-11 14:18:00,3.45,14866.0,United Kingdom
564974,22608,PENS ASSORTED FUNKY JEWELED ,4,2011-08-31 15:32:00,0.42,,United Kingdom
571243,22475,SKULL DESIGN TV DINNER TRAY,3,2011-10-14 15:26:00,4.95,14595.0,United Kingdom
550784,22859,EASTER TIN BUNNY BOUQUET,6,2011-04-20 13:59:00,1.65,13269.0,United Kingdom
566757,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2011-09-14 15:54:00,0.83,,United Kingdom
537850,21675,BUTTERFLIES STICKERS,12,2010-12-08 15:38:00,0.85,16722.0,United Kingdom
571310,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-17 10:17:00,0.79,13394.0,United Kingdom
575687,23298,SPOTTY BUNTING,21,2011-11-10 16:03:00,4.95,16126.0,United Kingdom
558761,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-07-03 12:52:00,2.95,15033.0,United Kingdom
563195,21174,POTTERING IN THE SHED METAL SIGN,1,2011-08-12 16:36:00,4.13,,United Kingdom
576172,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-11-14 11:00:00,3.75,15482.0,United Kingdom
538852,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2010-12-14 13:33:00,2.95,17372.0,United Kingdom
537057,22432,WATERING CAN PINK BUNNY,1,2010-12-05 11:49:00,1.95,15351.0,United Kingdom
569690,23332,IVORY WICKER HEART LARGE,10,2011-10-05 15:04:00,1.65,15351.0,United Kingdom
546007,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-08 15:34:00,8.29,,United Kingdom
544480,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,48,2011-02-21 10:32:00,2.55,14646.0,Netherlands
581074,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-12-07 11:27:00,0.42,15568.0,United Kingdom
570733,22961,JAM MAKING SET PRINTED,10,2011-10-12 11:33:00,1.45,17190.0,United Kingdom
538503,22837,HOT WATER BOTTLE BABUSHKA ,36,2010-12-12 12:56:00,4.25,17188.0,United Kingdom
570983,23366,SET 12 COLOURING PENCILS DOILY,24,2011-10-13 11:57:00,0.65,14963.0,United Kingdom
550636,22501,PICNIC BASKET WICKER LARGE,1,2011-04-19 15:37:00,20.79,,United Kingdom
575607,22174,PHOTO CUBE,6,2011-11-10 12:37:00,3.29,14096.0,United Kingdom
C545569,22423,REGENCY CAKESTAND 3 TIER,-3,2011-03-03 16:26:00,12.75,14239.0,United Kingdom
554948,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-05-27 14:29:00,4.15,14447.0,United Kingdom
546388,48187,DOORMAT NEW ENGLAND,1,2011-03-11 13:42:00,12.46,,United Kingdom
565232,21329,DINOSAURS  WRITING SET ,1,2011-09-02 09:30:00,3.29,,United Kingdom
553881,21703,BAG 125g SWIRLY MARBLES,48,2011-05-19 15:24:00,0.42,16966.0,United Kingdom
575706,23199,JUMBO BAG APPLES,2,2011-11-10 17:13:00,2.08,14713.0,United Kingdom
578515,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-11-24 13:40:00,2.95,16885.0,United Kingdom
545902,22655,VINTAGE RED KITCHEN CABINET,1,2011-03-07 17:55:00,125.0,15834.0,United Kingdom
580279,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-12-02 13:12:00,0.85,15123.0,United Kingdom
575983,22339,CHRISTMAS TREE PAINTED ZINC ,15,2011-11-13 13:45:00,0.19,13379.0,United Kingdom
560444,22308,TEA COSY BLUE STRIPE,1,2011-07-18 17:15:00,2.55,13764.0,United Kingdom
579512,23419,HOME SWEET HOME BOTTLE ,1,2011-11-29 16:47:00,4.13,,United Kingdom
553702,79026B,"S/4 ICON COASTER,ELVIS LIVES",1,2011-05-18 14:50:00,0.39,13263.0,United Kingdom
579777,84946,ANTIQUE SILVER T-LIGHT GLASS,13,2011-11-30 15:13:00,2.46,,United Kingdom
543482,22927,GREEN GIANT GARDEN THERMOMETER,1,2011-02-08 17:16:00,5.95,17881.0,United Kingdom
563928,22384,LUNCH BAG PINK POLKADOT,3,2011-08-21 15:17:00,1.65,17059.0,United Kingdom
565682,22995,TRAVEL CARD WALLET SUKI,1,2011-09-06 10:42:00,0.42,14796.0,United Kingdom
545667,90184C,BLACK CHUNKY BEAD BRACELET W STRAP,1,2011-03-04 16:07:00,9.15,,United Kingdom
550906,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,24,2011-04-21 12:34:00,0.29,14298.0,United Kingdom
574714,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-11-06 14:29:00,1.25,15427.0,United Kingdom
559693,22815,CARD PSYCHEDELIC APPLES,14,2011-07-11 16:21:00,0.42,,United Kingdom
581439,22918,HERB MARKER PARSLEY,2,2011-12-08 16:30:00,1.63,,United Kingdom
565741,71459,HANGING JAM JAR T-LIGHT HOLDERS,96,2011-09-06 12:32:00,0.72,15189.0,United Kingdom
565209,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-09-01 16:59:00,1.45,15910.0,United Kingdom
573407,23419,HOME SWEET HOME BOTTLE ,1,2011-10-30 15:58:00,2.08,18067.0,United Kingdom
563210,82580,BATHROOM METAL SIGN,2,2011-08-14 12:27:00,0.55,16466.0,United Kingdom
573360,22867,HAND WARMER BIRD DESIGN,3,2011-10-30 12:51:00,2.1,15748.0,United Kingdom
566225,84725,FREESTYLE CANVAS ART PICTURE,3,2011-09-11 10:35:00,0.75,16899.0,United Kingdom
552674,22196,SMALL HEART MEASURING SPOONS,1,2011-05-10 15:07:00,1.63,,United Kingdom
577093,23389,SPACEBOY MINI BACKPACK,8,2011-11-17 16:37:00,4.15,13089.0,United Kingdom
561867,20725,LUNCH BAG RED RETROSPOT,2,2011-07-31 10:59:00,1.65,16931.0,United Kingdom
561605,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-07-28 12:09:00,14.95,13925.0,United Kingdom
556484,21122,SET/10 PINK POLKADOT PARTY CANDLES,3,2011-06-12 13:17:00,1.25,16938.0,United Kingdom
538566,22458,CAST IRON HOOK GARDEN FORK,1,2010-12-13 11:21:00,5.06,,United Kingdom
581439,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2011-12-08 16:30:00,3.29,,United Kingdom
563509,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-08-17 10:46:00,1.25,16092.0,United Kingdom
537387,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,2010-12-06 13:34:00,2.1,13468.0,United Kingdom
567077,23323,WHITE WICKER STAR ,3,2011-09-16 12:34:00,2.1,18122.0,United Kingdom
579777,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,3,2011-11-30 15:13:00,4.13,,United Kingdom
544569,22611,VINTAGE UNION JACK SHOPPING BAG,2,2011-02-21 12:58:00,4.95,16980.0,United Kingdom
568547,22785,SQUARECUSHION COVER PINK UNION JACK,3,2011-09-27 14:37:00,6.75,15568.0,United Kingdom
537434,22570,FELTCRAFT CUSHION RABBIT,2,2010-12-06 16:57:00,7.62,,United Kingdom
570413,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-10-10 13:13:00,2.95,17652.0,United Kingdom
556095,22502,PICNIC BASKET WICKER SMALL,2,2011-06-08 15:27:00,10.79,,United Kingdom
554509,21746,SMALL RED RETROSPOT WINDMILL,1,2011-05-24 15:45:00,1.25,17375.0,United Kingdom
577258,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-11-18 12:27:00,2.95,16764.0,United Kingdom
560251,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-07-17 12:32:00,0.29,17774.0,United Kingdom
568152,21992,VINTAGE PAISLEY STATIONERY SET,6,2011-09-25 11:40:00,1.25,16480.0,United Kingdom
541684,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,2011-01-20 15:22:00,2.95,15498.0,United Kingdom
564221,21974,SET OF 36 PAISLEY FLOWER DOILIES,4,2011-08-24 09:36:00,3.75,,United Kingdom
540178,22027,TEA PARTY BIRTHDAY CARD,12,2011-01-05 12:42:00,0.42,12681.0,France
580155,21181,PLEASE ONE PERSON METAL SIGN,48,2011-12-02 10:30:00,1.85,13183.0,United Kingdom
560281,20984,12 PENCILS TALL TUBE POSY,3,2011-07-17 15:59:00,0.29,17984.0,United Kingdom
551961,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-05-05 12:39:00,4.95,13883.0,United Kingdom
544846,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-02-24 11:11:00,2.95,16719.0,United Kingdom
562339,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-08-04 11:59:00,1.25,13571.0,United Kingdom
550740,21912,VINTAGE SNAKES & LADDERS,2,2011-04-20 11:33:00,7.46,,United Kingdom
580504,22818,CARD CHRISTMAS VILLAGE,12,2011-12-04 13:32:00,0.42,17936.0,United Kingdom
554989,20766,GARDEN PATH SKETCHBOOK,1,2011-05-29 13:50:00,3.75,15897.0,United Kingdom
558535,23200,JUMBO BAG PEARS,2,2011-06-30 12:04:00,2.08,16904.0,United Kingdom
545978,22560,TRADITIONAL MODELLING CLAY,3,2011-03-08 12:19:00,1.25,13975.0,United Kingdom
536540,21056,DOCTOR'S BAG SOFT TOY,4,2010-12-01 14:05:00,8.95,14911.0,EIRE
568719,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-09-28 16:19:00,2.46,,United Kingdom
544214,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,2011-02-17 11:19:00,2.46,,United Kingdom
572772,23240,SET OF 4 KNICK KNACK TINS DOILY ,48,2011-10-26 10:29:00,3.75,17511.0,United Kingdom
572680,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-10-25 13:48:00,2.95,,Portugal
539993,22386,JUMBO BAG PINK POLKADOT,10,2011-01-04 10:00:00,1.95,13313.0,United Kingdom
562540,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,3,2011-08-05 15:38:00,2.1,17400.0,United Kingdom
541783,22778,GLASS CLOCHE SMALL,4,2011-01-21 11:55:00,3.95,16618.0,United Kingdom
571693,21213,PACK OF 72 SKULL CAKE CASES,48,2011-10-18 14:44:00,0.55,14776.0,United Kingdom
545667,84946,ANTIQUE SILVER TEA GLASS ETCHED,10,2011-03-04 16:07:00,2.46,,United Kingdom
559989,22847,BREAD BIN DINER STYLE IVORY,2,2011-07-14 12:21:00,16.95,13319.0,United Kingdom
543108,72821,CUPID SCENTED CANDLE IN GLASS,4,2011-02-03 12:37:00,1.65,14085.0,United Kingdom
543306,20696,FLORAL SOFT CAR TOY,1,2011-02-07 11:56:00,3.75,16686.0,United Kingdom
566405,21703,BAG 125g SWIRLY MARBLES,24,2011-09-12 13:41:00,0.42,17919.0,United Kingdom
579708,23084,RABBIT NIGHT LIGHT,48,2011-11-30 14:16:00,1.79,12682.0,France
577602,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-21 08:37:00,4.95,16139.0,United Kingdom
554958,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-05-27 15:17:00,9.96,,United Kingdom
548162,22652,TRAVEL SEWING KIT,6,2011-03-29 13:42:00,4.13,,United Kingdom
581023,23394,POSTE FRANCE CUSHION COVER,1,2011-12-07 10:35:00,10.79,,United Kingdom
579093,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-11-28 10:54:00,1.25,13081.0,United Kingdom
536608,22962,JAM JAR WITH PINK LID,12,2010-12-02 09:37:00,0.85,12855.0,United Kingdom
566625,35933,PINK STOCKING CHRISTMAS DECORATION,10,2011-09-14 09:38:00,0.38,14911.0,EIRE
572743,84875B,GREEN SQUARE COMPACT MIRROR,1,2011-10-25 16:13:00,1.25,14482.0,United Kingdom
540681,84563B,BLUE & WHITE BREAKFAST TRAY,1,2011-01-10 16:25:00,4.21,,United Kingdom
545308,85214,TUB 24 PINK FLOWER PEGS,1,2011-03-01 13:19:00,1.65,14656.0,United Kingdom
538356,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,18,2010-12-10 15:56:00,1.25,14062.0,United Kingdom
547250,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-03-22 09:30:00,2.46,,United Kingdom
537467,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-07 10:36:00,3.95,16059.0,United Kingdom
545695,47567B,TEA TIME KITCHEN APRON,2,2011-03-06 14:15:00,5.95,17050.0,United Kingdom
544568,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-02-21 12:54:00,2.1,15065.0,United Kingdom
541592,85163A,WHITE BAROQUE WALL CLOCK ,1,2011-01-19 15:08:00,8.29,,United Kingdom
544660,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-02-22 13:47:00,4.25,15078.0,United Kingdom
545872,46000R,POLYESTER FILLER PAD 45x30cm,2,2011-03-07 14:51:00,1.45,15752.0,United Kingdom
569700,22960,JAM MAKING SET WITH JARS,3,2011-10-05 15:56:00,8.29,,United Kingdom
C565025,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2011-08-31 16:32:00,2.95,13050.0,United Kingdom
568491,23426,METAL SIGN DROP YOUR PANTS,2,2011-09-27 11:58:00,2.89,15443.0,United Kingdom
580092,23313,VINTAGE CHRISTMAS BUNTING,50,2011-12-01 14:38:00,4.15,13969.0,United Kingdom
572549,23013,GLASS APOTHECARY BOTTLE TONIC,1,2011-10-24 17:03:00,8.29,,United Kingdom
555251,21192,WHITE BELL HONEYCOMB PAPER ,12,2011-06-01 15:12:00,1.65,13062.0,United Kingdom
555565,47566,PARTY BUNTING,4,2011-06-05 15:06:00,4.95,15298.0,United Kingdom
580635,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-12-05 12:30:00,1.25,14649.0,United Kingdom
555289,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-06-02 10:00:00,2.08,15078.0,United Kingdom
555540,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,2011-06-05 12:48:00,1.69,13668.0,United Kingdom
555846,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-06-07 13:21:00,9.95,14180.0,United Kingdom
549881,22970,LONDON BUS COFFEE MUG,6,2011-04-12 15:30:00,2.55,14032.0,United Kingdom
551775,23150,IVORY SWEETHEART SOAP DISH,6,2011-05-04 11:21:00,2.49,12886.0,United Kingdom
552469,21790,VINTAGE SNAP CARDS,5,2011-05-09 15:34:00,0.85,12867.0,United Kingdom
581439,22905,CALENDAR IN SEASON DESIGN,3,2011-12-08 16:30:00,2.46,,United Kingdom
536592,22588,CARD HOLDER GINGHAM HEART,5,2010-12-01 17:06:00,5.06,,United Kingdom
576837,23213,STAR WREATH DECORATION WITH BELL,3,2011-11-16 15:16:00,2.46,,United Kingdom
536674,22195,LARGE HEART MEASURING SPOONS,1,2010-12-02 12:16:00,1.65,15923.0,United Kingdom
565478,23206,LUNCH BAG APPLE DESIGN,4,2011-09-05 11:18:00,1.65,15005.0,United Kingdom
556486,35648,VINTAGE BEAD PINK PURSE ,24,2011-06-12 13:22:00,0.83,17422.0,United Kingdom
572336,22947,WOODEN ADVENT CALENDAR RED,4,2011-10-24 10:29:00,16.95,13523.0,United Kingdom
581310,21832,CHOCOLATE CALCULATOR,1,2011-12-08 11:43:00,1.65,16442.0,United Kingdom
574709,22809,SET OF 6 T-LIGHTS SANTA,3,2011-11-06 14:14:00,2.95,17768.0,United Kingdom
542057,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2,2011-01-25 11:57:00,2.1,15967.0,United Kingdom
566867,22090,PAPER BUNTING RETROSPOT,40,2011-09-15 12:56:00,2.55,13694.0,United Kingdom
570108,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-10-07 12:25:00,1.25,13004.0,United Kingdom
577033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-11-17 13:16:00,2.95,17797.0,United Kingdom
568325,22740,POLKADOT PEN,89,2011-09-26 13:57:00,0.85,14667.0,United Kingdom
570458,23493,VINTAGE DOILY TRAVEL SEWING KIT,6,2011-10-10 15:39:00,1.95,14535.0,United Kingdom
566602,35911A,MULTICOLOUR RABBIT EGG WARMER,1,2011-09-13 16:05:00,0.83,,United Kingdom
541871,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2011-01-24 09:41:00,10.79,,United Kingdom
565737,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-09-06 12:27:00,1.65,16400.0,United Kingdom
581217,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,1,2011-12-08 09:20:00,4.96,,United Kingdom
565234,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-09-02 09:38:00,1.63,,United Kingdom
540595,21504,SKULLS GREETING CARD,12,2011-01-10 11:35:00,0.42,14321.0,United Kingdom
542239,20685,DOORMAT RED RETROSPOT,1,2011-01-26 14:35:00,7.95,17786.0,United Kingdom
551163,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,2011-04-26 15:52:00,1.25,12573.0,France
543370,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-02-07 14:51:00,1.95,12359.0,Cyprus
571508,22091,EMPIRE TISSUE BOX,1,2011-10-17 15:27:00,2.46,,United Kingdom
537852,22563,HAPPY STENCIL CRAFT,4,2010-12-08 15:56:00,1.25,17340.0,United Kingdom
543653,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-02-11 10:26:00,1.95,14796.0,United Kingdom
544790,21039,RED RETROSPOT SHOPPING BAG,1,2011-02-23 12:27:00,2.55,16940.0,United Kingdom
571257,23439,HAND WARMER RED LOVE HEART,1,2011-10-14 17:17:00,4.13,,United Kingdom
537237,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2,2010-12-06 09:58:00,3.36,,United Kingdom
559836,22296,HEART IVORY TRELLIS LARGE,12,2011-07-13 10:09:00,1.65,13911.0,United Kingdom
542107,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2011-01-25 13:38:00,1.25,16222.0,United Kingdom
560401,84925F,,15,2011-07-18 14:19:00,0.0,,United Kingdom
560562,22427,ENAMEL FLOWER JUG CREAM,3,2011-07-19 13:34:00,5.95,15713.0,United Kingdom
576933,20973,12 PENCIL SMALL TUBE WOODLAND,3,2011-11-17 11:29:00,0.65,15529.0,United Kingdom
573585,22424,ENAMEL BREAD BIN CREAM,3,2011-10-31 14:41:00,24.96,,United Kingdom
573665,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-10-31 16:24:00,1.65,13982.0,United Kingdom
C569995,23319,BOX OF 6 MINI 50'S CRACKERS,-48,2011-10-06 20:36:00,2.08,14557.0,United Kingdom
579196,22961,JAM MAKING SET PRINTED,20,2011-11-28 15:54:00,3.29,14096.0,United Kingdom
576778,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-16 13:24:00,6.95,16085.0,United Kingdom
576651,23527,WALL ART ANIMALS AND NATURE ,6,2011-11-16 10:37:00,3.75,14626.0,United Kingdom
581217,23397,FOOT STOOL HOME SWEET HOME ,2,2011-12-08 09:20:00,19.96,,United Kingdom
536616,21137,BLACK RECORD COVER FRAME,72,2010-12-02 10:10:00,3.39,17925.0,United Kingdom
553035,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-05-12 20:13:00,2.95,17337.0,United Kingdom
536620,21058,PARTY INVITES WOODLAND,12,2010-12-02 10:27:00,0.85,14135.0,United Kingdom
556073,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-08 15:05:00,1.65,16358.0,United Kingdom
581023,22630,DOLLY GIRL LUNCH BOX,3,2011-12-07 10:35:00,2.46,,United Kingdom
580544,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-12-05 09:15:00,9.95,15156.0,United Kingdom
562602,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-08-08 10:11:00,1.25,12865.0,Austria
537773,22469,HEART OF WICKER SMALL,2,2010-12-08 12:36:00,1.65,16016.0,United Kingdom
538349,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2010-12-10 14:59:00,4.21,,United Kingdom
537126,22847,BREAD BIN DINER STYLE IVORY,1,2010-12-05 12:13:00,16.95,18118.0,United Kingdom
549250,22418,10 COLOUR SPACEBOY PEN,12,2011-04-07 12:10:00,0.85,14446.0,United Kingdom
580650,21705,BAG 500g SWIRLY MARBLES,24,2011-12-05 13:30:00,0.39,14401.0,United Kingdom
564817,22384,LUNCH BAG PINK POLKADOT,3,2011-08-30 12:02:00,4.13,,United Kingdom
575352,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-11-09 14:56:00,1.25,12504.0,Germany
574481,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2011-11-04 12:45:00,0.85,18022.0,United Kingdom
566985,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-09-16 10:42:00,7.46,,United Kingdom
558908,21212,PACK OF 72 RETROSPOT CAKE CASES,72,2011-07-05 09:06:00,0.55,13338.0,United Kingdom
581452,22191,IVORY DINER WALL CLOCK,2,2011-12-08 18:03:00,8.5,17675.0,United Kingdom
559506,15058B,PINK POLKADOT GARDEN PARASOL,1,2011-07-08 15:17:00,10.79,,United Kingdom
570674,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2011-10-11 14:59:00,0.38,14911.0,EIRE
548191,21078,SET/20 STRAWBERRY PAPER NAPKINS ,3,2011-03-29 15:20:00,1.63,,United Kingdom
569823,23298,SPOTTY BUNTING,1,2011-10-06 12:15:00,4.95,16895.0,United Kingdom
574304,22507,MEMO BOARD RETROSPOT  DESIGN,9,2011-11-03 16:30:00,4.95,14428.0,United Kingdom
565842,21813,GARLAND WITH STARS AND BELLS,6,2011-09-07 12:10:00,4.95,13808.0,United Kingdom
568164,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,2011-09-25 12:39:00,0.79,14561.0,United Kingdom
547794,21988,PACK OF 6 SKULL PAPER PLATES,3,2011-03-25 12:13:00,0.85,14085.0,United Kingdom
C545650,40001,WHITE BAMBOO RIBS LAMPSHADE,-1,2011-03-04 13:14:00,0.64,15311.0,United Kingdom
549543,22516,CHILDS GARDEN RAKE BLUE,2,2011-04-10 11:14:00,2.1,18118.0,United Kingdom
571676,23332,IVORY WICKER HEART LARGE,2,2011-10-18 13:29:00,1.65,16910.0,United Kingdom
537262,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-06 11:26:00,3.95,15039.0,United Kingdom
556428,22659,LUNCH BOX I LOVE LONDON,1,2011-06-10 13:23:00,2.46,,United Kingdom
566922,23421,PANTRY HOOK SPATULA,12,2011-09-15 14:58:00,2.08,16156.0,United Kingdom
539958,22031,BOTANICAL LAVENDER BIRTHDAY CARD,11,2010-12-23 13:26:00,0.43,,United Kingdom
556527,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,2011-06-13 11:33:00,4.15,16205.0,United Kingdom
538566,22629,SPACEBOY LUNCH BOX ,1,2010-12-13 11:21:00,4.21,,United Kingdom
538688,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-12-14 09:50:00,0.85,14829.0,United Kingdom
575516,21175,GIN + TONIC DIET METAL SIGN,12,2011-11-10 10:45:00,2.55,17340.0,United Kingdom
536597,72818,CHRISTMAS DECOUPAGE CANDLE,4,2010-12-01 17:35:00,0.85,18011.0,United Kingdom
575177,23206,LUNCH BAG APPLE DESIGN,2,2011-11-08 18:41:00,4.13,,United Kingdom
566633,23241,TREASURE TIN GYMKHANA DESIGN,24,2011-09-14 10:40:00,2.08,17193.0,United Kingdom
546656,22467,GUMBALL COAT RACK,1,2011-03-15 14:19:00,4.96,,United Kingdom
565917,21643,ASSORTED TUTTI FRUTTI MIRROR,1,2011-09-07 16:15:00,2.46,,United Kingdom
536876,22738,RIBBON REEL SNOWY VILLAGE,1,2010-12-03 11:36:00,3.36,,United Kingdom
